file,scene,feature,mode,slope,p_value,direction,n_pairs,slope_rand_mean,slope_rand_std
arguing_S17,arguing,intensity_std,sym,0.0016492791389391,0.872,none,43,-6.472452420779109e-06,0.0014795300300931
arguing_S17,arguing,intensity_std,h2a,0.0003858923642146,0.617,none,21,-0.0002087690010191,0.0022365612355386
arguing_S17,arguing,intensity_std,a2h,0.0043622922393819,0.75,none,22,0.0030378290749658,0.0019808171239261
arguing_S17,arguing,speech_rate,sym,-0.0005435198633914,0.407,none,40,-0.0004136814717378,0.0004891364896298
arguing_S17,arguing,speech_rate,h2a,-0.0013506719354685,0.175,none,19,-0.0006323982705087,0.0007840774724858
arguing_S17,arguing,speech_rate,a2h,0.0002510189021913,0.389,none,21,0.0004599001954276,0.0007691023266131
arguing_S17,arguing,mfcc_centroid_dist,sym,-1.1517858760299809e-06,0.017,convergence,34,3.174465261838927e-07,7.451200030767849e-07
arguing_S17,arguing,mfcc_centroid_dist,h2a,-1.138621322326484e-06,0.081,none,16,8.725834188403749e-07,1.423728046775757e-06
arguing_S17,arguing,mfcc_centroid_dist,a2h,-5.255868003585282e-07,0.855,none,18,-1.341768683533327e-06,7.99389153126113e-07
arguing_S17,arguing,embedding_cosine_dist,sym,1.2677553961828724e-05,0.615,none,35,6.902769909850724e-06,2.056102448739514e-05
arguing_S17,arguing,embedding_cosine_dist,h2a,-1.329224958628937e-05,0.322,none,20,3.439623265622421e-06,3.643274771862163e-05
arguing_S17,arguing,embedding_cosine_dist,a2h,6.120008199489027e-05,0.943,none,15,1.6330948237007755e-05,2.857229176907885e-05
arguing_S18,arguing,pitch_mean,sym,0.0341497928671276,0.734,none,57,0.0246026910906781,0.0152452350874159
arguing_S18,arguing,pitch_mean,h2a,0.0238151822091529,0.607,none,28,0.0189785579323659,0.0188069933714439
arguing_S18,arguing,pitch_mean,a2h,0.0326587755853635,0.736,none,29,0.0131207141543846,0.0307856555231213
arguing_S18,arguing,pitch_max,sym,0.0624198400260355,0.575,none,56,0.0428728685258027,0.0763777517181669
arguing_S18,arguing,pitch_max,h2a,0.0809489095089151,0.523,none,26,0.073883134292889,0.0938081291604983
arguing_S18,arguing,pitch_max,a2h,0.0419972963256125,0.637,none,30,0.0187772057121654,0.0592812623963757
arguing_S18,arguing,pitch_min,sym,0.0377318249515405,0.772,none,48,0.0343543602403032,0.004394700969885
arguing_S18,arguing,pitch_min,h2a,0.0345184783510496,0.304,none,23,0.0375228746392834,0.00590590838647
arguing_S18,arguing,pitch_min,a2h,0.0415497112516723,0.729,none,25,0.0102607106889702,0.0478626486667531
arguing_S18,arguing,pitch_std,sym,-0.0144377615542539,0.306,none,55,-0.0083244838679384,0.0123726660240127
arguing_S18,arguing,pitch_std,h2a,-0.0113808601635795,0.294,none,26,-0.003376958365072,0.0158740368960175
arguing_S18,arguing,pitch_std,a2h,-0.0238717169526596,0.237,none,29,-0.0114056499249972,0.017024385484181
arguing_S18,arguing,intensity_mean,sym,-0.0025914373518224,0.094,none,59,0.0003525009475128,0.0022953615222217
arguing_S18,arguing,intensity_mean,h2a,0.0003321838866082,0.476,none,29,0.0004762459044118,0.0030227806128846
arguing_S18,arguing,intensity_mean,a2h,-0.0032306861224182,0.47,none,30,-0.0031238174637262,0.0018677422743126
arguing_S18,arguing,intensity_max,sym,0.0004531786303972,0.312,none,59,0.0012200185746228,0.0014709610957709
arguing_S18,arguing,intensity_max,h2a,0.0014850580832225,0.672,none,29,0.000690023404633,0.0018048866573597
arguing_S18,arguing,intensity_max,a2h,-0.0010050452360338,0.916,none,30,-0.0022798776694944,0.0008750127606244
arguing_S18,arguing,intensity_min,sym,1.906264963192953e-05,0.515,none,59,-5.965928725680028e-05,0.0041017468256196
arguing_S18,arguing,intensity_min,h2a,0.0006953019630829,0.392,none,29,0.0020800170732723,0.0048747873474574
arguing_S18,arguing,intensity_min,a2h,-0.0035361560372039,0.697,none,30,-0.0053586129860543,0.00361212169516
arguing_S18,arguing,intensity_std,sym,0.0014144964646219,0.347,none,59,0.0021136652209566,0.0017968514784959
arguing_S18,arguing,intensity_std,h2a,0.0017697905867915,0.428,none,29,0.0021104652333899,0.0021927760878718
arguing_S18,arguing,intensity_std,a2h,-0.0007161242493716,0.681,none,30,-0.0015889995127491,0.001734886508341
arguing_S18,arguing,speech_rate,sym,-0.0019208224341105,0.03,convergence,59,-0.0002356091260044,0.0008719596211787
arguing_S18,arguing,speech_rate,h2a,-0.0010665915238432,0.289,none,29,-0.000433528724465,0.0011332475843029
arguing_S18,arguing,speech_rate,a2h,-0.001565668730781,0.171,none,30,-0.000945423843695,0.0006458685904746
arguing_S18,arguing,mfcc_centroid_dist,sym,-2.0624569671357896e-06,0.041,convergence,50,-4.844500599098642e-07,9.429430612109072e-07
arguing_S18,arguing,mfcc_centroid_dist,h2a,-2.345026870981583e-06,0.054,none,26,-5.52661580424874e-07,1.1585680725262269e-06
arguing_S18,arguing,mfcc_centroid_dist,a2h,-1.2176008622595615e-06,0.29,none,24,-5.454854406969065e-07,1.1307323247620014e-06
arguing_S18,arguing,embedding_cosine_dist,sym,-4.154767724786963e-05,0.18,none,55,-1.5827311140531165e-06,4.400701265669262e-05
arguing_S18,arguing,embedding_cosine_dist,h2a,-4.433846264548312e-05,0.213,none,29,-3.655121354585396e-07,5.235529325029336e-05
arguing_S18,arguing,embedding_cosine_dist,a2h,-2.091278093761281e-05,0.214,none,26,1.4457794066302438e-06,2.797567585475557e-05
arguing_S20,arguing,pitch_mean,sym,-0.0946902592290119,0.776,none,85,-0.0998879322389798,0.0067589892332279
arguing_S20,arguing,pitch_mean,h2a,-0.1220388171405494,0.633,none,42,-0.1248124443803598,0.0080356684520331
arguing_S20,arguing,pitch_mean,a2h,-0.0849253518606508,0.0,convergence,43,0.0078466085757037,0.022550666849214
arguing_S20,arguing,pitch_max,sym,-0.032303492359549,0.772,none,62,-0.0619627457135979,0.0377563103990921
arguing_S20,arguing,pitch_max,h2a,-0.0857084915341621,0.651,none,30,-0.1060181032470697,0.0540221100361774
arguing_S20,arguing,pitch_max,a2h,0.0132299701998008,0.347,none,32,0.0399202176310095,0.0625940749358763
arguing_S20,arguing,pitch_min,sym,-0.0106266012023471,0.895,none,76,-0.0156546384205995,0.0038950209771375
arguing_S20,arguing,pitch_min,h2a,0.0008501557006252,0.965,divergence,37,-0.0076777521515769,0.004852261536543
arguing_S20,arguing,pitch_min,a2h,-0.0191548593005849,0.054,none,39,0.0046653415286499,0.0145758474952429
arguing_S20,arguing,pitch_std,sym,-0.0372240537617136,0.159,none,74,-0.0304177906005088,0.0069778416575195
arguing_S20,arguing,pitch_std,h2a,-0.0389862011773737,0.112,none,37,-0.0276272753380543,0.0089888573580625
arguing_S20,arguing,pitch_std,a2h,-0.0407286998502388,0.001,convergence,37,-0.0079777847202139,0.0109245913658571
arguing_S20,arguing,intensity_mean,sym,0.0001938562337698,0.201,none,87,0.0011501720462025,0.00115290005295
arguing_S20,arguing,intensity_mean,h2a,0.0024469391736934,0.428,none,43,0.0026908713256857,0.0014155389068042
arguing_S20,arguing,intensity_mean,a2h,-0.001403392411377,0.406,none,44,-0.0011413077404876,0.0011785006512616
arguing_S20,arguing,intensity_max,sym,-0.0001886981478662,0.332,none,87,0.0001075181514561,0.000682894179718
arguing_S20,arguing,intensity_max,h2a,-0.0011907100927765,0.172,none,43,-0.0004532357964745,0.0007888242024425
arguing_S20,arguing,intensity_max,a2h,0.0005933453304123,0.953,divergence,44,-8.193006782341658e-05,0.0004044875784505
arguing_S20,arguing,intensity_min,sym,0.0056048667584167,0.955,divergence,87,0.0008541164765851,0.002891571063188
arguing_S20,arguing,intensity_min,h2a,0.0075783953410928,0.91,none,43,0.0027849074232514,0.0036385021856006
arguing_S20,arguing,intensity_min,a2h,0.0038862312099639,0.626,none,44,0.0027713967629061,0.0030769773531775
arguing_S20,arguing,intensity_std,sym,-0.0008150074773875,0.487,none,87,-0.0008336917996737,0.0009884478063485
arguing_S20,arguing,intensity_std,h2a,-0.0014656489849038,0.378,none,43,-0.0011031523492408,0.0012743054146191
arguing_S20,arguing,intensity_std,a2h,-0.0004455726286059,0.348,none,44,4.435837452117304e-05,0.0012515408764089
arguing_S20,arguing,speech_rate,sym,0.0001409506559011,0.762,none,85,-7.657122663732982e-05,0.0003127619467551
arguing_S20,arguing,speech_rate,h2a,-3.473076330697347e-05,0.401,none,43,6.938520330978112e-05,0.0003790072327089
arguing_S20,arguing,speech_rate,a2h,0.0004865186399346,0.765,none,42,0.0002391282411221,0.0003564169195302
arguing_S20,arguing,mfcc_centroid_dist,sym,6.746249776751921e-07,0.843,none,78,3.199654777538979e-07,3.27794125716434e-07
arguing_S20,arguing,mfcc_centroid_dist,h2a,1.6394094020710846e-06,0.868,none,41,1.1169865933225722e-06,4.7013726291202443e-07
arguing_S20,arguing,mfcc_centroid_dist,a2h,-1.5944875349580212e-07,0.321,none,37,2.1653304666161286e-07,7.777144401995333e-07
arguing_S20,arguing,embedding_cosine_dist,sym,1.9484455682095835e-05,0.855,none,83,1.0671599315741549e-06,1.6665008382284308e-05
arguing_S20,arguing,embedding_cosine_dist,h2a,1.4936017646480938e-05,0.599,none,43,1.0315953436955038e-05,2.0409414371523836e-05
arguing_S20,arguing,embedding_cosine_dist,a2h,1.618344696219448e-05,0.818,none,40,1.1530758552391085e-06,1.588331863259907e-05
arguing_S21,arguing,pitch_mean,sym,-0.0728617801946584,0.852,none,42,-0.0876005021996555,0.0140183810527572
arguing_S21,arguing,pitch_mean,h2a,-0.1146624297810478,0.437,none,20,-0.1113287183048656,0.0226601994008726
arguing_S21,arguing,pitch_mean,a2h,-0.0594687878450743,0.009,convergence,22,0.0518526474414739,0.0438718194165915
arguing_S21,arguing,pitch_max,sym,-0.0812900236127527,0.993,none,41,-0.1723161149472742,0.0363828325773653
arguing_S21,arguing,pitch_max,h2a,-0.144604778981611,0.642,none,19,-0.1646977535453846,0.0554873639738481
arguing_S21,arguing,pitch_max,a2h,-0.13503235174,0.001,convergence,22,0.143888392049106,0.0888248009535224
arguing_S21,arguing,pitch_min,sym,0.0072397181345056,0.711,none,38,0.0014616933500647,0.0107125727434493
arguing_S21,arguing,pitch_min,h2a,0.0049408588108118,0.465,none,19,0.0061695253937522,0.0168592855855015
arguing_S21,arguing,pitch_min,a2h,0.0306097962129389,0.552,none,19,0.0259886375065908,0.0327382086319246
arguing_S21,arguing,pitch_std,sym,-0.024586208414394,0.656,none,44,-0.0279342950211793,0.0084177464034463
arguing_S21,arguing,pitch_std,h2a,-0.0327126422391261,0.11,none,22,-0.0173412575918081,0.0129385402467808
arguing_S21,arguing,pitch_std,a2h,-0.0413840850513121,0.008,convergence,22,0.0104346604696959,0.0214169082355123
arguing_S21,arguing,intensity_mean,sym,0.0026203056225718,0.186,none,45,0.0045920375247985,0.0022270081361118
arguing_S21,arguing,intensity_mean,h2a,0.0060179895092947,0.57,none,22,0.0053663265342575,0.0034059356072212
arguing_S21,arguing,intensity_mean,a2h,-0.0032263307676305,0.648,none,23,-0.0050091857885864,0.0039334711521259
arguing_S21,arguing,intensity_max,sym,0.0058581911444416,0.241,none,45,0.0065631511437179,0.00107713889863
arguing_S21,arguing,intensity_max,h2a,0.0050349194676334,0.201,none,22,0.0065888164071214,0.0017882498011705
arguing_S21,arguing,intensity_max,a2h,0.0071345647269769,0.997,divergence,23,-0.0017913786317446,0.003071807875025
arguing_S21,arguing,intensity_min,sym,0.0096822454613639,0.932,none,45,0.0019548770474987,0.0049405886331928
arguing_S21,arguing,intensity_min,h2a,0.0085489802348972,0.779,none,22,0.0030093714463402,0.0077616540594203
arguing_S21,arguing,intensity_min,a2h,0.0100500179506286,0.971,divergence,23,0.0006905544234201,0.0048358847598117
arguing_S21,arguing,intensity_std,sym,0.0007273857598842,0.869,none,45,-0.0014883512912937,0.0019035570486775
arguing_S21,arguing,intensity_std,h2a,0.0008948341423943,0.701,none,22,-0.0005223240819726,0.0026696093839214
arguing_S21,arguing,intensity_std,a2h,-0.0007152148756649,0.392,none,23,-8.30966961410237e-05,0.0023746783000145
arguing_S21,arguing,speech_rate,sym,0.0002622914715814,0.589,none,39,0.0001134854480587,0.0006181429279088
arguing_S21,arguing,speech_rate,h2a,-0.0003619157859649,0.36,none,19,1.2680479343077453e-06,0.0009977209190084
arguing_S21,arguing,speech_rate,a2h,0.0014232709089859,0.974,divergence,20,-0.0003751045089387,0.0008983204100512
arguing_S21,arguing,mfcc_centroid_dist,sym,4.716960611456956e-07,0.463,none,34,5.645990026236085e-07,8.888186643862954e-07
arguing_S21,arguing,mfcc_centroid_dist,h2a,9.62550447466565e-07,0.713,none,19,3.068008247476248e-07,1.2086587071086174e-06
arguing_S21,arguing,mfcc_centroid_dist,a2h,6.18238958534166e-07,0.696,none,15,-2.1631319423787923e-07,1.6521866111902523e-06
arguing_S21,arguing,embedding_cosine_dist,sym,5.178594472179802e-05,0.895,none,38,2.1098167253050087e-05,2.512223189590589e-05
arguing_S21,arguing,embedding_cosine_dist,h2a,3.286898106200701e-05,0.847,none,21,-1.243408702331064e-06,3.402643990949428e-05
arguing_S21,arguing,embedding_cosine_dist,a2h,6.122498725881557e-05,0.989,divergence,17,-7.992696017817155e-06,2.8082521249063548e-05
arguing_S22,arguing,pitch_mean,sym,-0.0964999415525367,0.978,none,27,-0.1219994171354504,0.0129487156710331
arguing_S22,arguing,pitch_mean,h2a,-0.1473307253609797,0.701,none,13,-0.158160451571885,0.0208246643814798
arguing_S22,arguing,pitch_mean,a2h,-0.0458576014547793,0.067,none,14,0.0437227053447189,0.0586315176530223
arguing_S22,arguing,pitch_max,sym,-0.2666110902086915,0.317,none,23,-0.2205833832513895,0.1007432675990017
arguing_S22,arguing,pitch_max,h2a,-0.4909096866476251,0.2502502502502503,none,13,-0.3845260664893619,0.161909529445532
arguing_S22,arguing,pitch_max,a2h,0.1488025953079023,0.317,none,10,0.2312353443361178,0.169412985383787
arguing_S22,arguing,pitch_min,sym,-0.0330772264492636,0.787,none,24,-0.0436229364196034,0.0136566372631734
arguing_S22,arguing,pitch_min,h2a,-0.0314504259186478,0.965,none,13,-0.0671292637200618,0.0193589321280042
arguing_S22,arguing,pitch_min,a2h,-0.0538843382723969,0.14,none,11,-0.0026072654194473,0.0492305188600772
arguing_S22,arguing,pitch_std,sym,-0.0360776050148918,0.449,none,27,-0.0338632383109966,0.0196896841703466
arguing_S22,arguing,pitch_std,h2a,-0.093533590577048,0.218,none,14,-0.0708378856117099,0.0298636822445492
arguing_S22,arguing,pitch_std,a2h,0.0445955734371456,0.211,none,13,0.0725438548332879,0.0350409782439023
arguing_S22,arguing,intensity_mean,sym,0.0063576374651877,0.766,none,29,0.0040164282174586,0.0031659086838167
arguing_S22,arguing,intensity_mean,h2a,0.0108025168037515,0.77,none,14,0.0069384370582189,0.0050989750094007
arguing_S22,arguing,intensity_mean,a2h,0.0090239453808434,0.894,none,15,0.0037161313911051,0.0043436139951401
arguing_S22,arguing,intensity_max,sym,0.001782201956212,0.539,none,29,0.0016320052714333,0.0016256639801566
arguing_S22,arguing,intensity_max,h2a,0.0076925164997429,0.87,none,14,0.0042457172605168,0.0029142121773746
arguing_S22,arguing,intensity_max,a2h,-0.0022711179659048,0.787,none,15,-0.0036461085464849,0.0016884407545392
arguing_S22,arguing,intensity_min,sym,0.0045853185352118,0.566,none,29,0.0030550444304677,0.0079709079973801
arguing_S22,arguing,intensity_min,h2a,0.0056926423682902,0.504,none,14,0.0047368426931909,0.0128587904931064
arguing_S22,arguing,intensity_min,a2h,0.005015216081773,0.644,none,15,0.0007904189414058,0.0113377579890508
arguing_S22,arguing,intensity_std,sym,0.0044661746622536,0.689,none,29,0.0028693948110593,0.0031886133306563
arguing_S22,arguing,intensity_std,h2a,0.010273742366506,0.764,none,14,0.0066931952053411,0.0051182271607143
arguing_S22,arguing,intensity_std,a2h,0.0025091610138009,0.654,none,15,0.0007482097224159,0.0041858863104063
arguing_S22,arguing,speech_rate,sym,0.0005148526579558,0.782,none,26,-0.0002816910354711,0.0010387153409667
arguing_S22,arguing,speech_rate,h2a,0.0025578831809963,0.832,none,12,0.0008162084909001,0.0017312243667907
arguing_S22,arguing,speech_rate,a2h,-0.0013098671129383,0.071,none,14,0.0008663976879959,0.0014896653646324
arguing_S22,arguing,mfcc_centroid_dist,sym,8.027732668350546e-07,0.639,none,21,3.749480518632583e-07,1.1954744570217906e-06
arguing_S22,arguing,mfcc_centroid_dist,h2a,-1.324494935609213e-06,0.5985985985985987,none,11,-1.7464724263119477e-06,1.7987728426614315e-06
arguing_S22,arguing,mfcc_centroid_dist,a2h,2.4643011363706334e-06,0.839,none,10,1.0314231460666739e-07,2.44940218426205e-06
arguing_S22,arguing,embedding_cosine_dist,sym,1.6628254879900565e-05,0.301,none,26,3.504270904649645e-05,3.658765491600643e-05
arguing_S22,arguing,embedding_cosine_dist,h2a,1.938780529655989e-05,0.404,none,13,3.3253593178304125e-05,6.297694010512661e-05
arguing_S22,arguing,embedding_cosine_dist,a2h,6.476666619728534e-06,0.49,none,13,5.6108734285338574e-06,6.139724964505481e-05
arguing_S23,arguing,pitch_mean,sym,-0.0306141932175004,0.062,none,27,-0.0188638207217004,0.007752398983044
arguing_S23,arguing,pitch_mean,h2a,-0.0968207053567747,0.28,none,13,-0.0907202293116583,0.0119072207005079
arguing_S23,arguing,pitch_mean,a2h,0.0329747764685228,0.838,none,14,-0.0117819633231175,0.0451512351548102
arguing_S23,arguing,pitch_max,sym,0.0291353064006792,0.621,none,25,0.0141311899876645,0.0535159184069818
arguing_S23,arguing,pitch_max,h2a,0.1115450366964889,0.708,none,12,0.0728923580044681,0.0792567117233535
arguing_S23,arguing,pitch_max,a2h,0.0189105458279161,0.418,none,13,0.0438294042984587,0.1132690322252465
arguing_S23,arguing,pitch_min,sym,-0.0133788866841969,0.164,none,26,-0.0092657914945965,0.004398543897391
arguing_S23,arguing,pitch_min,h2a,-0.0723738292099282,0.127,none,14,-0.0656909297652693,0.0064010587839371
arguing_S23,arguing,pitch_min,a2h,0.0297333987914049,0.689,none,12,0.0048630315626321,0.055067832927071
arguing_S23,arguing,pitch_std,sym,-0.0109707546268706,0.5,none,27,-0.0111328394793677,0.010498122529204
arguing_S23,arguing,pitch_std,h2a,0.0237321344853941,0.946,none,13,-0.0048352857016812,0.0174510282572011
arguing_S23,arguing,pitch_std,a2h,-0.0093538602835921,0.537,none,14,-0.0127069248237521,0.028024047648638
arguing_S23,arguing,intensity_mean,sym,0.0047134228673629,0.99,divergence,28,-0.0010841912617829,0.0025369985845091
arguing_S23,arguing,intensity_mean,h2a,0.0050656771066935,0.975,divergence,14,-0.0022159205603756,0.003811056140062
arguing_S23,arguing,intensity_mean,a2h,0.0070425619240825,0.871,none,14,0.0027332776805046,0.0037433934529627
arguing_S23,arguing,intensity_max,sym,-0.0018387375689698,0.182,none,28,0.0009902711981129,0.0030450322576751
arguing_S23,arguing,intensity_max,h2a,0.0015057671616732,0.631,none,14,-0.0001095959731013,0.0047705944362148
arguing_S23,arguing,intensity_max,a2h,-0.0028652021104341,0.972,none,14,-0.006338998018601,0.0016165986752085
arguing_S23,arguing,intensity_min,sym,0.0095823002315045,0.943,none,28,0.0004602662283679,0.0057647088178466
